JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2465855.500000000, A.D. 2039-Mar-08 00:00:00.0000,  3.851367975014418E+09,  2.244440819684275E+09, -1.349404427146044E+08, -1.388020405846151E+00,  3.302203867774443E+00, -2.490957563750545E-01,
2465856.500000000, A.D. 2039-Mar-09 00:00:00.0000,  3.851261804478644E+09,  2.244742304614176E+09, -1.349631584560244E+08, -1.085467909599967E+00,  3.689158379265678E+00, -2.743863718003476E-01,
2465857.500000000, A.D. 2039-Mar-10 00:00:00.0000,  3.851177427977177E+09,  2.245080113254570E+09, -1.349874329184201E+08, -8.861132291278757E-01,  4.138727827454273E+00, -2.849931281823734E-01,
2465858.500000000, A.D. 2039-Mar-11 00:00:00.0000,  3.851105354250455E+09,  2.245458492009230E+09, -1.350119629043440E+08, -8.021425160947409E-01,  4.623476167116319E+00, -2.802714078641866E-01,
2465859.500000000, A.D. 2039-Mar-12 00:00:00.0000,  3.851035339256501E+09,  2.245879211481191E+09, -1.350354298313407E+08, -8.387060486322588E-01,  5.113822243639179E+00, -2.605115148051889E-01,
2465860.500000000, A.D. 2039-Mar-13 00:00:00.0000,  3.850957010830619E+09,  2.246341458504615E+09, -1.350565801556388E+08, -9.936041893344423E-01,  5.579843527323247E+00, -2.269209730524135E-01,
2465861.500000000, A.D. 2039-Mar-14 00:00:00.0000,  3.850860503263152E+09,  2.246841892974133E+09, -1.350742974811496E+08, -1.257374215708951E+00,  5.993268281460300E+00, -1.814491121746395E-01,
2465862.500000000, A.D. 2039-Mar-15 00:00:00.0000,  3.850737056412211E+09,  2.247374844626181E+09, -1.350876743528671E+08, -1.614015006662708E+00,  6.328705570099151E+00, -1.269606598608704E-01,
2465863.500000000, A.D. 2039-Mar-16 00:00:00.0000,  3.850579548123791E+09,  2.247932652007184E+09, -1.350960718647377E+08, -2.041806874476600E+00,  6.565688547715353E+00, -6.677489375591561E-02,
2465864.500000000, A.D. 2039-Mar-17 00:00:00.0000,  3.850382930841984E+09,  2.248506136912043E+09, -1.350991544481429E+08, -2.514691924349138E+00,  6.689753573264717E+00, -4.558337164023651E-03,
2465865.500000000, A.D. 2039-Mar-18 00:00:00.0000,  3.850144539362971E+09,  2.249085164021654E+09, -1.350969103202804E+08, -3.003862955283415E+00,  6.693322142088129E+00,  5.589881010884756E-02,
2465866.500000000, A.D. 2039-Mar-19 00:00:00.0000,  3.849864253323193E+09,  2.249659258901195E+09, -1.350896521894510E+08, -3.479520002074358E+00,  6.576162991180911E+00,  1.109137821838342E-01,
2465867.500000000, A.D. 2039-Mar-20 00:00:00.0000,  3.849544504513866E+09,  2.250218246676264E+09, -1.350779981742394E+08, -3.912687411860906E+00,  6.345406200594534E+00,  1.571358066680864E-01,
2465868.500000000, A.D. 2039-Mar-21 00:00:00.0000,  3.849190128575839E+09,  2.250752872443083E+09, -1.350628341000676E+08, -4.276980657571061E+00,  6.015108431123429E+00,  1.917504206479292E-01,
2465869.500000000, A.D. 2039-Mar-22 00:00:00.0000,  3.848808070117797E+09,  2.251255365582754E+09, -1.350452594721071E+08, -4.550215155395346E+00,  5.605395808268371E+00,  2.126510847852749E-01,
2465870.500000000, A.D. 2039-Mar-23 00:00:00.0000,  3.848406959238494E+09,  2.251719913570074E+09, -1.350265204189032E+08, -4.715758987407209E+00,  5.141236715779018E+00,  2.185676312156266E-01,
2465871.500000000, A.D. 2039-Mar-24 00:00:00.0000,  3.847996585274877E+09,  2.252143016386035E+09, -1.350079336955225E+08, -4.763547045962503E+00,  4.650919328685328E+00,  2.091437130317626E-01,
