JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2464734.500000000, A.D. 2036-Feb-11 00:00:00.0000,  4.430900406273107E+08,  6.020426716092142E+08, -1.241530727043843E+07, -1.067702649159115E+01,  8.351841751780334E+00,  2.041469006893872E-01,
2464735.500000000, A.D. 2036-Feb-12 00:00:00.0000,  4.421669568745212E+08,  6.027635312210033E+08, -1.239765619052494E+07, -1.068957896103683E+01,  8.334185423302909E+00,  2.044380968410295E-01,
2464736.500000000, A.D. 2036-Feb-13 00:00:00.0000,  4.412429224921917E+08,  6.034829881793587E+08, -1.237997376126665E+07, -1.070152257255021E+01,  8.320147907313288E+00,  2.048650989105378E-01,
2464737.500000000, A.D. 2036-Feb-14 00:00:00.0000,  4.403177068856559E+08,  6.042010776379727E+08, -1.236226205316925E+07, -1.071440927484877E+01,  8.302341484271588E+00,  2.051472622391750E-01,
2464738.500000000, A.D. 2036-Feb-15 00:00:00.0000,  4.393914188590726E+08,  6.049177294383658E+08, -1.234452163847294E+07, -1.072816422395411E+01,  8.285919340454591E+00,  2.054659954804592E-01,
2464739.500000000, A.D. 2036-Feb-16 00:00:00.0000,  4.384640409506488E+08,  6.056327891098084E+08, -1.232675879048860E+07, -1.073817849904483E+01,  8.267632474111831E+00,  2.057663990368361E-01,
2464740.500000000, A.D. 2036-Feb-17 00:00:00.0000,  4.375357129395933E+08,  6.063464490823269E+08, -1.230896471433994E+07, -1.075108606928206E+01,  8.251138970379355E+00,  2.060910665106555E-01,
2464741.500000000, A.D. 2036-Feb-18 00:00:00.0000,  4.366063987236358E+08,  6.070586010399094E+08, -1.229114332280841E+07, -1.076118063991904E+01,  8.234977622521363E+00,  2.064762817098713E-01,
2464742.500000000, A.D. 2036-Feb-19 00:00:00.0000,  4.356760610811782E+08,  6.077693787300539E+08, -1.227329026768997E+07, -1.077353472773284E+01,  8.217428867006147E+00,  2.067722509513419E-01,
2464743.500000000, A.D. 2036-Feb-20 00:00:00.0000,  4.347448139792063E+08,  6.084787268724211E+08, -1.225540645636854E+07, -1.078442779202242E+01,  8.203275805875016E+00,  2.072071741506827E-01,
2464744.500000000, A.D. 2036-Feb-21 00:00:00.0000,  4.338124387374135E+08,  6.091867424799366E+08, -1.223749167543024E+07, -1.079725397144733E+01,  8.185727886309229E+00,  2.074951051845400E-01,
2464745.500000000, A.D. 2036-Feb-22 00:00:00.0000,  4.328790248510218E+08,  6.098933310384301E+08, -1.221954764986598E+07, -1.081048399693544E+01,  8.169843970264559E+00,  2.078375776067976E-01,
2464746.500000000, A.D. 2036-Feb-23 00:00:00.0000,  4.319445137459887E+08,  6.105983620740277E+08, -1.220158034793225E+07, -1.082070370818181E+01,  8.151341310099514E+00,  2.081234607295230E-01,
2464747.500000000, A.D. 2036-Feb-24 00:00:00.0000,  4.310090772037110E+08,  6.113019939080117E+08, -1.218358179290694E+07, -1.083343964977200E+01,  8.135380604415634E+00,  2.084653627112876E-01,
2464748.500000000, A.D. 2036-Feb-25 00:00:00.0000,  4.300726356401806E+08,  6.120041290115232E+08, -1.216555615886143E+07, -1.084351285617858E+01,  8.118908467215364E+00,  2.088362546164340E-01,
2464749.500000000, A.D. 2036-Feb-26 00:00:00.0000,  4.291351796422831E+08,  6.127048998540435E+08, -1.214749857409081E+07, -1.085624289873758E+01,  8.101637716179177E+00,  2.091350122521201E-01,
2464750.500000000, A.D. 2036-Feb-27 00:00:00.0000,  4.281967934971570E+08,  6.134042137034742E+08, -1.212941166759786E+07, -1.086677702005723E+01,  8.087082773290327E+00,  2.095590393618494E-01,
2464751.500000000, A.D. 2036-Feb-28 00:00:00.0000,  4.272572876144185E+08,  6.141022031255094E+08, -1.211129353872517E+07, -1.088004490624434E+01,  8.069513727161674E+00,  2.098378109752002E-01,
2464752.500000000, A.D. 2036-Feb-29 00:00:00.0000,  4.263167353429531E+08,  6.147987347568438E+08, -1.209314748490104E+07, -1.089303575429408E+01,  8.053533008437558E+00,  2.101800550895319E-01,
