JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2463794.500000000, A.D. 2033-Jul-16 00:00:00.0000,  5.948250930091871E+07, -1.282840941293499E+08, -5.558316300014608E+07,  2.686419657436145E+01,  1.071472721092419E+01,  4.644278711856960E+00,
2463795.500000000, A.D. 2033-Jul-17 00:00:00.0000,  6.179498026147753E+07, -1.273403357458680E+08, -5.517409237070536E+07,  2.666396117552786E+01,  1.113102912001673E+01,  4.824730996450949E+00,
2463796.500000000, A.D. 2033-Jul-18 00:00:00.0000,  6.408982435495956E+07, -1.263607407549358E+08, -5.474948782528345E+07,  2.645617593942227E+01,  1.154425960953491E+01,  5.003851994729775E+00,
2463797.500000000, A.D. 2033-Jul-19 00:00:00.0000,  6.636639155594245E+07, -1.253455793644819E+08, -5.430946648377344E+07,  2.624089396390971E+01,  1.195430681846536E+01,  5.181593219714340E+00,
2463798.500000000, A.D. 2033-Jul-20 00:00:00.0000,  6.862403650644751E+07, -1.242951314176470E+08, -5.385414964251318E+07,  2.601817019296613E+01,  1.236105957383427E+01,  5.357906482826568E+00,
2463799.500000000, A.D. 2033-Jul-21 00:00:00.0000,  7.086211867521790E+07, -1.232096863324831E+08, -5.338366274814346E+07,  2.578806141133574E+01,  1.276440741039280E+01,  5.532743902182114E+00,
2463800.500000000, A.D. 2033-Jul-22 00:00:00.0000,  7.308000251650098E+07, -1.220895430399674E+08, -5.289813537075617E+07,  2.555062623835404E+01,  1.316424059002398E+01,  5.706057910780888E+00,
2463801.500000000, A.D. 2033-Jul-23 00:00:00.0000,  7.527705762825407E+07, -1.209350099203334E+08, -5.239770117632916E+07,  2.530592512075936E+01,  1.356045012138331E+01,  5.877801264866367E+00,
2463802.500000000, A.D. 2033-Jul-24 00:00:00.0000,  7.745265890968475E+07, -1.197464047376784E+08, -5.188249789842379E+07,  2.505402032449688E+01,  1.395292778019554E+01,  6.047927052666579E+00,
2463803.500000000, A.D. 2033-Jul-25 00:00:00.0000,  7.960618671804495E+07, -1.185240545727795E+08, -5.135266730910597E+07,  2.479497592567812E+01,  1.434156613047117E+01,  6.216388703637008E+00,
2463804.500000000, A.D. 2033-Jul-26 00:00:00.0000,  8.173702702461720E+07, -1.172682957540332E+08, -5.080835518904594E+07,  2.452885780096782E+01,  1.472625854671669E+01,  6.383139998221327E+00,
2463805.500000000, A.D. 2033-Jul-27 00:00:00.0000,  8.384457156985657E+07, -1.159794737864366E+08, -5.024971129675508E+07,  2.425573361771457E+01,  1.510689923703180E+01,  6.548135078050086E+00,
2463806.500000000, A.D. 2033-Jul-28 00:00:00.0000,  8.592821801768002E+07, -1.146579432785427E+08, -4.967688933692765E+07,  2.397567282411847E+01,  1.548338326684654E+01,  6.711328456428447E+00,
2463807.500000000, A.D. 2033-Jul-29 00:00:00.0000,  8.798737010891555E+07, -1.133040678673487E+08, -4.909004692787042E+07,  2.368874663964817E+01,  1.585560658298441E+01,  6.872675028937711E+00,
2463808.500000000, A.D. 2033-Jul-30 00:00:00.0000,  9.002143781393829E+07, -1.119182201411023E+08, -4.848934556801674E+07,  2.339502804580395E+01,  1.622346603776882E+01,  7.032130084005300E+00,
2463809.500000000, A.D. 2033-Jul-31 00:00:00.0000,  9.202983748452349E+07, -1.105007815600301E+08, -4.787495060153284E+07,  2.309459177723318E+01,  1.658685941293267E+01,  7.189649313321191E+00,
2463810.500000000, A.D. 2033-Aug-01 00:00:00.0000,  9.401199200494543E+07, -1.090521423750176E+08, -4.724703118303443E+07,  2.278751431310897E+01,  1.694568544319419E+01,  7.345188822039846E+00,
2463811.500000000, A.D. 2033-Aug-02 00:00:00.0000,  9.596733094233774E+07, -1.075727015442662E+08, -4.660576024143063E+07,  2.247387386869057E+01,  1.729984383939151E+01,  7.498705138730808E+00,
2463812.500000000, A.D. 2033-Aug-03 00:00:00.0000,  9.789529069632766E+07, -1.060628666479721E+08, -4.595131444291924E+07,  2.215375038687043E+01,  1.764923531125267E+01,  7.650155225127580E+00,
2463813.500000000, A.D. 2033-Aug-04 00:00:00.0000,  9.979531464793445E+07, -1.045230538010512E+08, -4.528387415314683E+07,  2.182722552961369E+01,  1.799376158978761E+01,  7.799496485683743E+00,
2463814.500000000, A.D. 2033-Aug-05 00:00:00.0000,  1.016668533077198E+08, -1.029536875639465E+08, -4.460362339855120E+07,  2.149438266916026E+01,  1.833332544932338E+01,  7.946686776964406E+00,
2463815.500000000, A.D. 2033-Aug-06 00:00:00.0000,  1.035093644631604E+08, -1.013552008515422E+08, -4.391074982689641E+07,  2.115530687880340E+01,  1.866783072931788E+01,  8.091684416954779E+00,
2463816.500000000, A.D. 2033-Aug-07 00:00:00.0000,  1.053223133252011E+08, -9.972803484019901E+07, -4.320544466700523E+07,  2.081008492308781E+01,  1.899718235603051E+01,  8.234448194340565E+00,
2463817.500000000, A.D. 2033-Aug-08 00:00:00.0000,  1.071051726739274E+08, -9.807263887291966E+07, -4.248790268768816E+07,  2.045880524722625E+01,  1.932128636418534E+01,  8.374937377841823E+00,
2463818.500000000, A.D. 2033-Aug-09 00:00:00.0000,  1.088574230032831E+08, -9.638947036263470E+07, -4.175832215585943E+07,  2.010155796551436E+01,  1.964004991885502E+01,  8.513111725720607E+00,
2463819.500000000, A.D. 2033-Aug-10 00:00:00.0000,  1.105785526647371E+08, -9.467899469357742E+07, -4.101690479381913E+07,  1.973843484858388E+01,  1.995338133786142E+01,  8.648931495602209E+00,
2463820.500000000, A.D. 2033-Aug-11 00:00:00.0000,  1.122680580097976E+08, -9.294168512069038E+07, -4.026385573566855E+07,  1.936952930949350E+01,  2.026119011499040E+01,  8.782357454730857E+00,
2463821.500000000, A.D. 2033-Aug-12 00:00:00.0000,  1.139254435312822E+08, -9.117802266698276E+07, -3.949938348281842E+07,  1.899493638889080E+01,  2.056338694422653E+01,  8.913350890715947E+00,
2463822.500000000, A.D. 2033-Aug-13 00:00:00.0000,  1.155502220032822E+08, -8.938849601874852E+07, -3.872369985854882E+07,  1.861475273972687E+01,  2.085988374502319E+01,  9.041873622718326E+00,
