JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2460336.500000000, A.D. 2024-Jan-27 00:00:00.0000, -7.219800543851471E+07, -7.972669858950022E+07,  3.059590320767250E+06,  2.401937354073369E+01, -2.267092185844777E+01, -1.566877481820915E+00,
2460337.500000000, A.D. 2024-Jan-28 00:00:00.0000, -7.010345260378322E+07, -8.167327932275566E+07,  2.923498990378331E+06,  2.448090904905030E+01, -2.239341198004075E+01, -1.585689517225529E+00,
2460338.500000000, A.D. 2024-Jan-29 00:00:00.0000, -6.796494207863650E+07, -8.359666865249969E+07,  2.785181915147562E+06,  2.503811874534114E+01, -2.212932794772412E+01, -1.618402702031045E+00,
2460339.500000000, A.D. 2024-Jan-30 00:00:00.0000, -6.577399938603247E+07, -8.549677455921108E+07,  2.643450665946662E+06,  2.569460620333212E+01, -2.184952558982917E+01, -1.664569321130488E+00,
2460340.500000000, A.D. 2024-Jan-31 00:00:00.0000, -6.352215565739822E+07, -8.737097130016758E+07,  2.497195138509009E+06,  2.644663410348527E+01, -2.152480408330219E+01, -1.722833103541442E+00,
2460341.500000000, A.D. 2024-Feb-01 00:00:00.0000, -6.120157642152830E+07, -8.921417340633123E+07,  2.345458910673048E+06,  2.728332531418183E+01, -2.112772350590379E+01, -1.791010883665986E+00,
2460342.500000000, A.D. 2024-Feb-02 00:00:00.0000, -5.880565398040302E+07, -9.101906288995111E+07,  2.187505315393209E+06,  2.818730039915199E+01, -2.063431569114276E+01, -1.866224754144090E+00,
2460343.500000000, A.D. 2024-Feb-03 00:00:00.0000, -5.632952715818952E+07, -9.277645586568099E+07,  2.022870194506887E+06,  2.913571269367309E+01, -2.002558403360445E+01, -1.945076652611997E+00,
2460344.500000000, A.D. 2024-Feb-04 00:00:00.0000, -5.377049663690824E+07, -9.447578628441924E+07,  1.851398110362493E+06,  3.010161784903085E+01, -1.928870076103444E+01, -2.023854737177200E+00,
2460345.500000000, A.D. 2024-Feb-05 00:00:00.0000, -5.112831045775717E+07, -9.610567733528119E+07,  1.673259801053807E+06,  3.105559434932008E+01, -1.841782863655627E+01, -2.098758967021848E+00,
2460346.500000000, A.D. 2024-Feb-06 00:00:00.0000, -4.840530218274394E+07, -9.765456572270629E+07,  1.488949808665998E+06,  3.196751620048244E+01, -1.741451695491495E+01, -2.166132133441135E+00,
