JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2465388.500000000, A.D. 2037-Nov-26 00:00:00.0000,  5.243911965994755E+07,  3.492404916568541E+06, -4.560842529538102E+06, -1.397049690211134E+01,  5.113985422713377E+01,  5.506535677831909E+00,
2465389.500000000, A.D. 2037-Nov-27 00:00:00.0000,  5.105063431628037E+07,  7.874874942824003E+06, -4.070259900368876E+06, -1.816691612851971E+01,  5.024336141571280E+01,  5.843491284599715E+00,
2465390.500000000, A.D. 2037-Nov-28 00:00:00.0000,  4.930094196754881E+07,  1.216358562776041E+07, -3.552198514268094E+06, -2.232634404745079E+01,  4.896941236055601E+01,  6.141873872436431E+00,
2465391.500000000, A.D. 2037-Nov-29 00:00:00.0000,  4.719464714483809E+07,  1.632592240654372E+07, -3.010178313677200E+06, -2.641612929490994E+01,  4.731818188046307E+01,  6.397414805163731E+00,
2465392.500000000, A.D. 2037-Nov-30 00:00:00.0000,  4.473919854714148E+07,  2.032934529273474E+07, -2.448071005098794E+06, -3.040296021158100E+01,  4.529123681290413E+01,  6.606241238161841E+00,
2465393.500000000, A.D. 2037-Dec-01 00:00:00.0000,  4.194497851883201E+07,  2.414151940807040E+07, -1.870065338900058E+06, -3.425212247150267E+01,  4.289184678631596E+01,  6.764891175434045E+00,
2465394.500000000, A.D. 2037-Dec-02 00:00:00.0000,  3.882545178378326E+07,  2.773049123336508E+07, -1.280630132084923E+06, -3.792690176962079E+01,  4.012572776793220E+01,  6.870352794488484E+00,
2465395.500000000, A.D. 2037-Dec-03 00:00:00.0000,  3.539735261888583E+07,  3.106494576778788E+07, -6.844724569779355E+05, -4.138832210273187E+01,  3.700215373669290E+01,  6.920138192910876E+00,
2465396.500000000, A.D. 2037-Dec-04 00:00:00.0000,  3.168087401744791E+07,  3.411457063545197E+07, -8.648783966263756E+04, -4.459538486587464E+01,  3.353528951553993E+01,  6.912394273339844E+00,
2465397.500000000, A.D. 2037-Dec-05 00:00:00.0000,  2.769981057607213E+07,  3.685053720485598E+07,  5.083005004936643E+05, -4.750591070751975E+01,  2.974552513203025E+01,  6.846043379707877E+00,
2465398.500000000, A.D. 2037-Dec-06 00:00:00.0000,  2.348160205578865E+07,  3.924608764281108E+07,  1.094815222829748E+06, -5.007798790311016E+01,  2.566054837947362E+01,  6.720935287030187E+00,
2465399.500000000, A.D. 2037-Dec-07 00:00:00.0000,  1.905722931546107E+07,  4.127719383651043E+07,  1.668011089318559E+06, -5.227191187755552E+01,  2.131589590591619E+01,  6.537982916973410E+00,
2465400.500000000, A.D. 2037-Dec-08 00:00:00.0000,  1.446092940231434E+07,  4.292323391745540E+07,  2.222971058548952E+06, -5.405238512728169E+01,  1.675478477070654E+01,  6.299249747903664E+00,
2465401.500000000, A.D. 2037-Dec-09 00:00:00.0000,  9.729720379785310E+06,  4.416761967084247E+07,  2.755006765431864E+06, -5.539066572532815E+01,  1.202714208506907E+01,  6.007959725669082E+00,
2465402.500000000, A.D. 2037-Dec-10 00:00:00.0000,  4.902754776568588E+06,  4.499830728100770E+07,  3.259755790622117E+06, -5.626633293999897E+01,  7.187898615380498E+00,  5.668411239464310E+00,
2465403.500000000, A.D. 2037-Dec-11 00:00:00.0000,  2.054735529303155E+04,  4.540813600019302E+07,  3.733267229543712E+06, -5.666839308190507E+01,  2.294757572080688E+00,  5.285793652584543E+00,
2465404.500000000, A.D. 2037-Dec-12 00:00:00.0000, -4.875857976868541E+06,  4.539496247176240E+07,  4.172067767670423E+06, -5.659556876948754E+01, -2.594246814331880E+00,  4.865923974678156E+00,
2465405.500000000, A.D. 2037-Dec-13 00:00:00.0000, -9.745710364083922E+06,  4.496158759828088E+07,  4.573202727227310E+06, -5.605577071113398E+01, -7.423053739433164E+00,  4.414937477147415E+00,
2465406.500000000, A.D. 2037-Dec-14 00:00:00.0000, -1.454929817081753E+07,  4.411550139406282E+07,  4.934249922106033E+06, -5.506490172477974E+01, -1.213944206304194E+01,  3.938975027602917E+00,
2465407.500000000, A.D. 2037-Dec-15 00:00:00.0000, -1.924857197586657E+07,  4.286849294349954E+07,  5.253307904870877E+06, -5.364524985444542E+01, -1.669626573633275E+01,  3.443909514452134E+00,
2465408.500000000, A.D. 2037-Dec-16 00:00:00.0000, -2.380762171927376E+07,  4.123618331976701E+07,  5.528963511687538E+06, -5.182376851582198E+01, -2.105200439944800E+01,  2.935144634117984E+00,
2465409.500000000, A.D. 2037-Dec-17 00:00:00.0000, -2.819301037508638E+07,  3.923753813064804E+07,  5.760245873213029E+06, -4.963051519118680E+01, -2.517070667442889E+01,  2.417504508900285E+00,
2465410.500000000, A.D. 2037-Dec-18 00:00:00.0000, -3.237398692644335E+07,  3.689440520595104E+07,  5.946574940256380E+06, -4.709744305821069E+01, -2.902149907251852E+01,  1.895216108498468E+00,
2465411.500000000, A.D. 2037-Dec-19 00:00:00.0000, -3.632261390165186E+07,  3.423110567902161E+07,  6.087712091502789E+06, -4.425763834221283E+01, -3.257787844915420E+01,  1.371971933173407E+00,
2465412.500000000, A.D. 2037-Dec-20 00:00:00.0000, -4.001384833693976E+07,  3.127408775018212E+07,  6.183718832670497E+06, -4.114499625071161E+01, -3.581700158949928E+01,  8.510502863992553E-01,
2465413.500000000, A.D. 2037-Dec-21 00:00:00.0000, -4.342561079957704E+07,  2.805163556378346E+07,  6.234927389301857E+06, -3.779424923173529E+01, -3.871914358661093E+01,  3.354655920104896E-01,
2465414.500000000, A.D. 2037-Dec-22 00:00:00.0000, -4.653886731558316E+07,  2.459361343242394E+07,  6.241924583471081E+06, -3.424121258032890E+01, -4.126743357905458E+01, -1.718788021202435E-01,
2465415.500000000, A.D. 2037-Dec-23 00:00:00.0000, -4.933773642104901E+07,  2.093121923231782E+07,  6.205548141525953E+06, -3.052309507235900E+01, -4.344790788559425E+01, -6.680591995935217E-01,
2465416.500000000, A.D. 2037-Dec-24 00:00:00.0000, -5.180962062662018E+07,  1.709672009128007E+07,  6.126892765256217E+06, -2.667873148083137E+01, -4.524985860458588E+01, -1.150039383997715E+00,
2465417.500000000, A.D. 2037-Dec-25 00:00:00.0000, -5.394535032346912E+07,  1.312314758022777E+07,  6.007322053526074E+06, -2.274862191083842E+01, -4.666640762573017E+01, -1.614628582178049E+00,
2465418.500000000, A.D. 2037-Dec-26 00:00:00.0000, -5.573931984999511E+07,  9.043937144294167E+06,  5.848481725644896E+06, -1.877470186605053E+01, -4.769520480732415E+01, -2.058493467006151E+00,
2465419.500000000, A.D. 2037-Dec-27 00:00:00.0000, -5.718959071053988E+07,  4.892505990994625E+06,  5.652309538127678E+06, -1.479980983935327E+01, -4.833913479166200E+01, -2.478221834737145E+00,
2465420.500000000, A.D. 2037-Dec-28 00:00:00.0000, -5.829793588243834E+07,  7.017737016878875E+05,  5.421037722386151E+06, -1.086686060384689E+01, -4.860691765445334E+01, -2.870430439992568E+00,
